"","LN_IC50"
"14703",4.84668
"14704",3.322402
"14705",3.955677
"14706",1.823556
"14707",6.8456
"14708",4.28109
"14709",2.326615
"14710",2.856726
"14711",4.377852
"14712",4.013568
"14713",4.629544
"14714",2.190539
"14715",4.297354
"14716",7.199894
"14717",5.064329
"14718",1.902076
"14719",5.216114
"14720",4.490482
"14721",3.281853
"14722",1.89769
"14723",-3.693908
"14724",1.909655
"14725",0.600121
"14726",7.532981
"14727",2.572346
"14728",4.751872
"14729",3.531261
"14730",5.309868
"14731",4.582217
"14732",6.101746
"14733",5.559875
"14734",0.325941
"14735",-1.124317
"14736",-4.692409
"14737",-1.198899
"14738",2.148573
"14739",-0.965895
"14740",0.382853
"14741",4.862682
"14742",4.392707
"14743",3.647266
"14744",3.080384
"14745",5.561257
"14746",6.660029
"14747",2.215168
"14748",7.011791
"14749",0.645291
"14750",4.1730385
"14751",3.789599
"14752",2.766516
"14753",2.445318
"14754",0.537572
"14755",3.599804
"14756",4.986096
"14757",4.197494
"14758",3.667009
"14759",3.902756
"14760",5.714353
"14761",6.159591
"14762",3.305384
"14763",5.201741
"14764",6.572723
"14765",3.73411
"14766",2.445706
"14767",5.415872
"14768",4.888779
"14769",5.207302
"14770",4.006844
"14771",4.941046
"14772",-1.211544
"14773",5.928158
"14774",-1.347651
"14775",5.315207
"14776",5.902381
"14777",5.21763
"14778",4.952747
"14779",3.299649
"14780",4.804548
"14781",5.444287
"14782",3.776074
"14783",4.032304
"14784",3.486931
"14785",6.927624
"14786",3.833302
"14787",4.647779
"14788",5.776793
"14789",3.418358
"14790",1.463255
"14791",5.430955
"14792",5.003266
"14793",1.034998
"14794",5.092953
"14795",6.159693
"14796",6.507033
"14797",0.573308
"14798",4.154356
"14799",3.433295
"14800",0.971081
"14801",4.707596
"14802",4.681736
"14803",6.08867
"14804",2.23041
"14805",3.496906
"14806",0.651766
"14807",4.757932
"14808",3.128615
"14809",4.214896
"14810",-2.253034
"14811",5.351043
"14812",6.116442
"14813",0.018695
"14814",3.189554
"14815",4.229209
"14816",4.396776
"14817",6.360753
"14818",-2.665575
"14819",4.148783
"14820",3.724836
"14821",-1.191533
"14822",5.047202
"14823",3.630875
"14824",3.32228
"14825",0.121159
"14826",6.171932
"14827",4.972708
"14828",2.635785
"14829",0.397643
"14830",2.9608515
"14831",3.327713
"14832",3.0831875
"14833",4.738112
"14834",5.244197
"14835",2.853504
"14836",-0.96987
"14837",2.00474
"14838",0.800271
"14839",2.082172
"14840",2.656279
"14841",3.719989
"14842",3.606083
"14843",3.60695
"14844",3.749598
"14845",2.298668
"14846",4.452844
"14847",3.690546
"14848",4.872829
"14849",8.951813
"14850",2.606236
"14851",3.05671
"14852",4.460351
"14853",4.955166
"14854",5.673351
"14855",6.931221
"14856",6.77952
"14857",5.73665
"14858",7.153304
"14859",7.64727
"14860",4.302594
"14861",5.219342
"14862",6.653713
"14863",5.608832
"14864",4.777619
"14865",3.233474
"14866",5.460641
"14867",6.445108
"14868",5.57435
"14869",4.201595
"14870",5.780132
"14871",6.653268
"14872",3.787809
"14873",2.587893
"14874",3.040018
"14875",6.126313
"14876",6.850253
"14877",3.108613
"14878",-2.972479
"14879",2.684433
"14880",2.435656
"14881",7.165644
"14882",3.505602
"14883",7.692661
"14884",6.469134
"14885",5.387591
"14886",5.96537
"14887",6.77137
"14888",7.199019
"14889",-2.299995
"14890",1.826184
"14891",1.609726
"14892",-0.677746
"14893",0.317843
"14894",0.477922
"14895",5.839443
"14896",6.766428
"14897",5.030998
"14898",1.499679
"14899",6.557611
"14900",8.21508
"14901",3.070637
"14902",6.50774
"14903",3.616639
"14904",5.380092
"14905",3.398118
"14906",5.490341
"14907",6.796896
"14908",2.704164
"14909",6.62252
"14910",6.718487
"14911",5.326921
"14912",5.304299
"14913",5.99073
"14914",7.671565
"14915",7.487636
"14916",6.170417
"14917",5.401544
"14918",6.98514
"14919",4.142435
"14920",7.066646
"14921",6.929022
"14922",6.350852
"14923",4.956314
"14924",7.078272
"14925",7.416562
"14926",1.630308
"14927",5.527743
"14928",-1.685081
"14929",4.792643
"14930",7.684036
"14931",8.066284
"14932",5.840264
"14933",3.523708
"14934",7.959225
"14935",5.659655
"14936",6.253188
"14937",7.49567
"14938",1.778529
"14939",7.448885
"14940",5.908363
"14941",7.650223
"14942",7.634919
"14943",6.853673
"14944",6.02145
"14945",5.738872
"14946",5.23272
"14947",7.617244
"14948",2.830847
"14949",7.682227
"14950",6.897087
"14951",7.362553
"14952",1.868493
"14953",7.892406
"14954",6.936805
"14955",0.45846
"14956",6.483571
"14957",2.510668
"14958",7.43906
"14959",4.542437
"14960",5.955705
"14961",3.652156
"14962",8.717316
"14963",6.976158
"14964",6.316002
"14965",1.374883
"14966",7.379483
"14967",7.499206
"14968",1.617724
"14969",3.767883
"14970",3.987856
"14971",3.023665
"14972",2.274183
"14973",-5.258678
"14974",4.891722
"14975",4.959157
"14976",-1.130512
"14977",6.408688
"14978",5.270377
"14979",5.154807
"14980",2.506691
"14981",8.028597
"14982",4.880833
"14983",2.620822
"14984",-0.94149
"14985",4.755637
"14986",6.051198
"14987",7.507787
"14988",5.839426
"14989",6.692811
"14990",3.202056
"14991",0.148597
"14992",3.973658
"14993",2.02525
"14994",6.033335
"14995",4.613151
"14996",4.34153
"14997",4.313742
"14998",4.121305
"14999",6.507244
"15000",7.45984
"15001",5.49296
"15002",4.081105
"15003",5.74536
"15004",5.332841
"15005",3.627417
"15006",4.168184
"15007",2.754949
"15008",1.733477
"15009",4.458931
"15010",4.391131
"15011",0.930244
"15012",4.488974
"15013",4.464353
"15014",1.701966
"15015",2.293239
"15016",1.261703
"15017",6.128896
"15018",3.329556
"15019",1.867665
"15020",3.012218
"15021",1.969445
"15022",2.314869
"15023",1.223778
"15024",3.391263
"15025",5.795953
"15026",5.690724
"15027",1.911774
"15028",-0.688815
"15029",1.080075
"15030",4.91713
"15031",5.670996
"15032",1.734971
"15033",-5.787138
"15034",0.692324
"15035",-1.5951
"15036",5.968568
"15037",1.294992
"15038",4.181488
"15039",4.325019
"15040",4.610129
"15041",2.67302
"15042",5.642154
"15043",5.500943
"15044",-2.4713085
"15045",-3.2772
"15046",-1.812024
"15047",-2.065788
"15048",1.19783
"15049",-1.73727
"15050",-5.81748
"15051",6.444975
"15052",4.696589
"15053",4.641855
"15054",-0.631462
"15055",5.229135
"15056",6.15549
"15057",2.847109
"15058",5.76024
"15059",-0.299237
"15060",3.839065
"15061",2.983246
"15062",4.071856
"15063",3.971133
"15064",-0.919057
"15065",3.497391
"15066",5.178532
"15067",5.551634
"15068",3.478469
"15069",2.739728
"15070",3.909667
"15071",4.699
"15072",5.345367
"15073",2.062294
"15074",3.617335
"15075",3.535734
"15076",3.361222
"15077",5.704415
"15078",5.409473
"15079",4.321073
"15080",5.118182
"15081",5.817688
"15082",-2.952823
"15083",4.839361
"15084",-2.015302
"15085",4.466138
"15086",5.717687
"15087",6.438377
"15088",2.392589
"15089",1.434901
"15090",2.087935
"15091",3.246354
"15092",5.802375
"15093",5.41457
"15094",1.361645
"15095",6.127259
"15096",4.561119
"15097",5.535227
"15098",5.950122
"15099",3.885537
"15100",1.660225
"15101",4.574255
"15102",4.87476
"15103",1.760136
"15104",2.480602
"15105",4.8564795
"15106",5.976508
"15107",-4.117771
"15108",3.045461
"15109",5.071293
"15110",2.371263
"15111",3.28619
"15112",1.182058
"15113",5.717164
"15114",0.067345
"15115",3.493333
"15116",-0.418243
"15117",6.969148
"15118",4.412859
"15119",3.675703
"15120",-4.827632
"15121",5.946085
"15122",5.408061
"15123",-0.081534
"15124",3.558349
"15125",3.011939
"15126",4.868001
"15127",5.419981
"15128",-4.356165
"15129",3.166861
"15130",3.337829
"15131",-5.022539
"15132",2.994842
"15133",3.475033
"15134",1.577951
"15135",0.115887
"15136",6.292316
"15137",1.440742
"15138",2.116343
"15139",0.917792
"15140",3.3826405
"15141",1.798715
"15142",1.5489815
"15143",5.153877
"15144",4.998898
"15145",2.340618
"15146",-3.015635
"15147",-1.133687
"15148",-2.932792
"15149",2.561899
"15150",3.445837
"15151",2.045931
"15152",3.598125
"15153",3.23793
"15154",5.009306
"15155",3.149504
"15156",5.681791
"15157",1.439948
"15158",4.209667
"15159",6.071094
"15160",4.875691
"15161",6.29973
"15162",2.867516
"15163",5.206188
"15164",5.358025
"15165",5.010659
"15166",2.469721
"15167",4.803504
"15168",5.693376
"15169",3.470546
"15170",3.48224
"15171",2.06616
"15172",7.36378
"15173",3.58732
"15174",2.74142
"15175",4.59184
"15176",5.104997
"15177",1.57333
"15178",4.564583
"15179",3.798978
"15180",1.10447
"15181",7.429118
"15182",3.542347
"15183",1.674175
"15184",5.514252
"15185",6.320957
"15186",4.412847
"15187",3.173034
"15188",-3.672068
"15189",2.222651
"15190",-2.393159
"15191",7.869941
"15192",4.494792
"15193",6.217305
"15194",4.127948
"15195",6.38146
"15196",3.374066
"15197",5.47604
"15198",5.384602
"15199",-2.83617
"15200",-0.077689
"15201",-3.617914
"15202",-0.013911
"15203",2.453875
"15204",-1.338773
"15205",-2.5785865
"15206",6.094618
"15207",2.690995
"15208",3.352832
"15209",0.651086
"15210",5.913078
"15211",6.733774
"15212",4.691206
"15213",7.109941
"15214",1.470009
"15215",5.436418
"15216",4.407749
"15217",5.078214
"15218",-0.706666
"15219",1.964064
"15220",5.798159
"15221",6.419728
"15222",5.164972
"15223",3.431692
"15224",5.410582
"15225",2.975351
"15226",6.306092
"15227",6.020762
"15228",6.351128
"15229",3.069411
"15230",3.101475
"15231",5.382392
"15232",3.283439
"15233",5.23643
"15234",5.270462
"15235",4.686037
"15236",5.232568
"15237",-1.527418
"15238",5.658369
"15239",-1.417471
"15240",5.082097
"15241",6.531013
"15242",5.331628
"15243",0.281965
"15244",1.694735
"15245",5.625514
"15246",3.808791
"15247",5.591449
"15248",4.877306
"15249",5.399296
"15250",7.464476
"15251",5.229791
"15252",4.574859
"15253",6.53047
"15254",3.852865
"15255",1.261725
"15256",4.183791
"15257",6.315476
"15258",3.455726
"15259",1.782895
"15260",5.8617985
"15261",6.142418
"15262",-1.637391
"15263",3.778467
"15264",5.943197
"15265",-0.832967
"15266",5.783461
"15267",1.396357
"15268",6.518899
"15269",3.098835
"15270",5.694454
"15271",0.888962
"15272",4.775306
"15273",2.886072
"15274",3.825877
"15275",-1.967205
"15276",5.487298
"15277",5.498015
"15278",0.762784
"15279",5.738523
"15280",4.072928
"15281",1.476132
"15282",2.764434
"15283",-5.650634
"15284",5.512529
"15285",5.27543
"15286",-1.008443
"15287",4.795191
"15288",6.07876
"15289",4.40032
"15290",1.747377
"15291",7.818775
"15292",1.047084
"15293",0.860852
"15294",-0.686793
"15295",1.948151
"15296",2.525894
"15297",4.921733
"15298",4.104956
"15299",4.466043
"15300",3.340582
"15301",-2.54784
"15302",0.056002
"15303",-1.705428
"15304",3.098908
"15305",2.951057
"15306",2.915278
"15307",4.657663
"15308",4.211395
"15309",5.535037
"15310",5.624917
"15311",5.317065
"15312",5.270679
"15313",5.117866
"15314",6.486195
"15315",3.883223
"15316",3.656782
"15317",3.968061
"15318",4.777891
"15319",5.999916
"15320",5.834601
"15321",7.057886
"15322",4.610585
"15323",4.102438
"15324",4.939782
"15325",3.913775
"15326",2.856341
"15327",0.37553
"15328",5.329364
"15329",5.90182
"15330",5.053526
"15331",-5.358922
"15332",2.682875
"15333",-0.811421
"15334",4.406957
"15335",3.522298
"15336",5.236064
"15337",3.42387
"15338",5.539942
"15339",-3.558969
"15340",0.069743
"15341",-0.967019
"15342",3.53099
"15343",-1.39301
"15344",0.175351
"15345",5.607141
"15346",6.456567
"15347",3.352745
"15348",4.425629
"15349",3.236004
"15350",4.269643
"15351",3.235899
"15352",1.993541
"15353",4.198348
"15354",5.088037
"15355",3.603804
"15356",4.905189
"15357",4.72519
"15358",4.591092
"15359",4.449901
"15360",3.714581
"15361",5.171007
"15362",6.624808
"15363",-2.731266
"15364",-1.617366
"15365",4.306535
"15366",6.072272
"15367",1.499432
"15368",5.861796
"15369",1.964498
"15370",5.378023
"15371",5.436463
"15372",5.429448
"15373",6.362338
"15374",5.214007
"15375",2.424778
"15376",5.256848
"15377",6.456527
"15378",0.052369
"15379",5.609864
"15380",0.307108
"15381",5.493602
"15382",1.682495
"15383",3.148661
"15384",5.749008
"15385",4.686107
"15386",0.637252
"15387",4.699367
"15388",4.127678
"15389",2.973171
"15390",-3.382062
"15391",3.68873
"15392",-1.931585
"15393",4.933082
"15394",4.709623
"15395",3.588356
"15396",1.384859
"15397",5.971322
"15398",0.87522
"15399",3.859032
"15400",3.827951
"15401",6.264064
"15402",5.292045
"15403",2.509202
"15404",-1.018764
"15405",1.385614
"15406",4.756241
"15407",3.758774
"15408",3.243741
"15409",3.837404
"15410",5.414434
"15411",5.37655
"15412",4.97194
"15413",2.805984
"15414",1.741111
"15415",1.915629
"15416",1.069788
"15417",4.323528
"15418",3.331025
"15419",3.289032
"15420",1.602163
"15421",4.73666
"15422",4.732611
"15423",3.163802
"15424",2.896455
"15425",3.650415
"15426",3.319944
"15427",4.021146
"15428",0.890146
"15429",2.090129
"15430",2.822527
"15431",2.210719
"15432",1.969149
"15433",2.940138
"15434",1.895375
"15435",5.441849
"15436",2.230583
"15437",3.384743
"15438",2.655223
"15439",-0.347751
"15440",1.82092
"15441",1.871474
"15442",4.537449
"15443",4.647873
"15444",2.335047
"15445",-5.243277
"15446",0.284541
"15447",-0.906245
"15448",4.909071
"15449",1.676566
"15450",5.626464
"15451",2.828453
"15452",5.36725
"15453",3.949093
"15454",4.777255
"15455",3.873492
"15456",-3.726258
"15457",-1.651208
"15458",1.983121
"15459",-0.350834
"15460",-1.285986
"15461",-2.6233985
"15462",5.099956
"15463",3.210747
"15464",2.322816
"15465",3.746726
"15466",-0.841496
"15467",5.227626
"15468",5.660973
"15469",2.538444
"15470",4.377447
"15471",2.407337
"15472",1.8377115
"15473",1.622667
"15474",3.960961
"15475",4.096621
"15476",-0.734286
"15477",2.326731
"15478",4.910139
"15479",3.698402
"15480",3.802839
"15481",2.832464
"15482",4.283207
"15483",3.827899
"15484",5.351359
"15485",3.715353
"15486",1.312226
"15487",3.262265
"15488",3.248027
"15489",3.49621
"15490",4.195217
"15491",2.79997
"15492",4.845368
"15493",7.14181
"15494",3.519143
"15495",3.499997
"15496",5.500696
"15497",-1.447733
"15498",3.106229
"15499",-1.229029
"15500",3.196659
"15501",5.975429
"15502",4.907691
"15503",1.601626
"15504",2.148345
"15505",2.163639
"15506",4.807165
"15507",3.694775
"15508",3.256486
"15509",1.814975
"15510",6.079442
"15511",2.34995
"15512",5.555046
"15513",3.499644
"15514",4.246246
"15515",2.675071
"15516",2.32277
"15517",2.176438
"15518",4.775174
"15519",1.289217
"15520",1.107162
"15521",3.642365
"15522",4.9682585
"15523",2.387619
"15524",-2.411703
"15525",3.401869
"15526",3.819682
"15527",2.627414
"15528",3.632196
"15529",3.03318
"15530",4.16321
"15531",5.599033
"15532",0.433861
"15533",4.485771
"15534",0.824205
"15535",3.39341
"15536",3.594938
"15537",3.977836
"15538",-1.544311
"15539",3.518966
"15540",3.496137
"15541",5.206654
"15542",5.220581
"15543",-1.649746
"15544",3.349923
"15545",2.144811
"15546",5.626134
"15547",3.14808
"15548",4.985573
"15549",-3.267883
"15550",2.658763
"15551",3.42143
"15552",-2.4212
"15553",4.169204
"15554",2.843773
"15555",0.80411
"15556",1.4361
"15557",6.87187
"15558",1.355845
"15559",0.662944
"15560",3.704286
"15561",2.341676
"15562",3.245597
"15563",2.250459
"15564",3.261196
"15565",3.504315
"15566",5.1722
"15567",2.062908
"15568",-1.45413
"15569",2.224722
"15570",-2.224932
"15571",1.355905
"15572",3.579496
"15573",2.832213
"15574",3.159055
"15575",2.636242
"15576",3.033206
"15577",4.953878
"15578",4.913343
"15579",3.719722
"15580",3.787654
"15581",3.803973
"15582",6.228839
"15583",2.092681
"15584",7.013383
"15585",3.607205
"15586",3.78149
"15587",4.685212
"15588",4.790743
"15589",2.034938
"15590",4.316762
"15591",6.047929
"15592",6.034925
"15593",4.811605
"15594",4.099618
"15595",6.034878
"15596",4.881208
"15597",2.651456
"15598",3.834191
"15599",3.745099
"15600",4.834907
"15601",4.286866
"15602",4.205642
"15603",4.88744
"15604",4.903356
"15605",1.933247
"15606",0.05673
"15607",4.21405
"15608",5.964676
"15609",5.255587
"15610",1.532271
"15611",-4.251545
"15612",1.060634
"15613",-1.865504
"15614",6.552111
"15615",2.098414
"15616",2.195079
"15617",4.232183
"15618",6.351584
"15619",3.301017
"15620",5.102418
"15621",6.011552
"15622",-2.6907585
"15623",-1.370355
"15624",1.425595
"15625",2.206299
"15626",-1.012366
"15627",-1.138083
"15628",4.929996
"15629",2.106689
"15630",4.265066
"15631",0.101051
"15632",5.877032
"15633",6.075995
"15634",2.456813
"15635",6.862006
"15636",1.219364
"15637",5.124284
"15638",4.1123
"15639",3.297274
"15640",2.676476
"15641",0.364786
"15642",5.097288
"15643",6.325139
"15644",4.662171
"15645",3.027861
"15646",5.131767
"15647",5.332455
"15648",6.103102
"15649",5.238813
"15650",5.851686
"15651",3.608129
"15652",3.498385
"15653",6.364056
"15654",6.344713
"15655",6.119977
"15656",4.914443
"15657",4.377626
"15658",6.441553
"15659",-1.125573
"15660",6.392853
"15661",-1.36645
"15662",4.732833
"15663",6.459309
"15664",7.022279
"15665",0.981394
"15666",0.368809
"15667",4.990819
"15668",4.056697
"15669",5.532252
"15670",4.411513
"15671",2.23468
"15672",6.840396
"15673",4.926834
"15674",5.527532
"15675",6.181809
"15676",2.535391
"15677",2.007429
"15678",5.209472
"15679",4.674767
"15680",2.901741
"15681",3.877922
"15682",6.082267
"15683",4.345152
"15684",-1.528039
"15685",5.88615
"15686",5.267846
"15687",1.5441
"15688",5.371686
"15689",2.521913
"15690",6.090902
"15691",2.466648
"15692",5.453636
"15693",1.889368
"15694",6.398298
"15695",4.528935
"15696",4.364234
"15697",-0.777843
"15698",4.60325
"15699",6.451554
"15700",1.783261
"15701",4.901395
"15702",2.718113
"15703",5.614482
"15704",6.232244
"15705",-4.280927
"15706",4.692334
"15707",3.850643
"15708",-2.891764
"15709",3.441408
"15710",4.747544
"15711",3.864063
"15712",1.787756
"15713",7.437031
"15714",0.929427
"15715",0.232031
"15716",2.637085
"15717",4.5179695
"15718",3.77355
"15719",4.8040705
"15720",2.47661
"15721",5.306723
"15722",2.758973
"15723",-1.360877
"15724",1.94183
"15725",-0.055594
"15726",2.022059
"15727",6.007208
"15728",3.118064
"15729",3.153141
"15730",3.426102
"15731",4.598529
"15732",5.484908
"15733",5.191227
"15734",2.915332
"15735",4.24846
"15736",7.199253
"15737",1.808467
"15738",0.536699
"15739",1.76411
"15740",2.305306
"15741",3.544249
"15742",5.83468
"15743",3.536608
"15744",4.206765
"15745",5.859608
"15746",5.408396
"15747",2.922337
"15748",2.101334
"15749",5.00854
"15750",3.683103
"15751",5.144419
"15752",1.770836
"15753",2.413339
"15754",3.687212
"15755",3.298948
"15756",3.459533
"15757",4.083843
"15758",3.897871
"15759",1.51258
"15760",-0.425976
"15761",2.112423
"15762",5.59528
"15763",4.8296
"15764",0.388101
"15765",-4.913578
"15766",0.922597
"15767",-1.257903
"15768",6.398936
"15769",1.167473
"15770",4.904274
"15771",4.541436
"15772",4.990551
"15773",4.278885
"15774",5.342859
"15775",5.709851
"15776",-3.8120415
"15777",1.003469
"15778",-0.966789
"15779",-0.601665
"15780",-1.731551
"15781",-4.2634785
"15782",3.119379
"15783",1.683692
"15784",3.777993
"15785",-1.26557
"15786",5.217012
"15787",5.692392
"15788",0.263937
"15789",1.225716
"15790",1.276714
"15791",4.2669625
"15792",2.623288
"15793",1.471203
"15794",3.531553
"15795",1.58081
"15796",5.747863
"15797",5.407766
"15798",4.58514
"15799",3.389155
"15800",5.253131
"15801",5.904626
"15802",5.286413
"15803",2.948395
"15804",3.147203
"15805",3.350892
"15806",3.591805
"15807",1.312959
"15808",5.953056
"15809",5.890356
"15810",4.410103
"15811",3.189561
"15812",5.954077
"15813",-3.624964
"15814",4.022132
"15815",-1.31264
"15816",3.699204
"15817",5.962694
"15818",5.173801
"15819",0.975
