,ATTX.CRPC.102,ATTX.CRPC.107,ATTX.CRPC.29,ATTX.CRPC.35,ATTX.CRPC.36,ATTX.CRPC.43,ATTX.CRPC.47,ATTX.CRPC.78,ATTX.CRPC.81,ATTX.CRPC.89,ATTX.ENZR.100,ATTX.ENZS.101,ATTX.ENZR.103,ATTX.ENZR.104,ATTX.ENZR.105,ATTX.ENZS.106,ATTX.ENZS.17,ATTX.ENZR.21,ATTX.ENZR.23,ATTX.ENZS.28,ATTX.ENZR.33,ATTX.ENZS.45,ATTX.ENZS.49,ATTX.ENZS.56,ATTX.ENZS.57,ATTX.ENZS.6,ATTX.ENZR.64,ATTX.ENZR.65,ATTX.ENZR.72,ATTX.ENZR.75,ATTX.ENZS.76,ATTX.ENZS.79,ATTX.ENZS.80,ATTX.ENZR.87,ATTX.ENZR.94,ATTX.ENZR.95,ATTX.ENZR.98,ATTX.PRE-CX.111,ATTX.PRE-CX.112,ATTX.PRE-CX.4,ATTX.PRE-CX.5,ATTX.PRE-CX.53,ATTX.PRE-CX.58,ATTX.PRE-CX.62,ATTX.PRE-CX.67,ATTX.PRE-CX.9,ATTX.POST-CX.18,ATTX.POST-CX.44,ATTX.POST-CX.48,ATTX.POST-CX.66,ATTX.POST-CX.86,ATTX.POST-CX.91,ATTX.POST-CX.92,ATTX.POST-CX.99
REACTOME_FANCONI_ANEMIA_PATHWAY,0.632767969,0.459908722,0.158817576,0.362561211,0.2828901,0.11972012,-0.083151741,0.51354589,0.387900975,0.397131925,-0.234009244,-0.44911123,-0.564268691,0.385790204,-0.4977045,-0.279862661,-0.498781811,-0.703015144,-0.615224473,-0.594961739,-0.463366028,-0.272235164,-0.445542782,-0.609523216,-0.579851502,-0.64552957,-0.578037579,-0.647093102,-0.372252626,0.600716938,-0.58933887,-0.686339386,-0.640764485,-0.589505156,0.289033974,-0.659141703,-0.52581906,0.591771654,0.422676,0.410806956,0.555210854,0.642889736,0.431257519,0.481099315,0.606661267,0.428129808,0.457208953,0.676272063,0.295589324,0.532032315,0.434424626,-0.587708722,0.626207871,0.481796303
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,0.247136138,-0.077761971,0.282244796,-0.296096106,0.028782517,-0.133478958,-0.453566751,-0.178852717,0.419419272,-0.172776567,0.140381844,0.361390417,-0.34359826,-0.046500983,-0.160256323,0.127417744,-0.346459821,0.428357898,-0.112528889,-0.026263618,0.414717325,0.012533213,0.338560733,0.141008908,0.248447922,-0.240963566,0.337671768,-0.212588158,0.023915791,-0.4869094,-0.164733931,-0.065964919,-0.260175873,-0.345075842,-0.08185809,0.10047091,0.323573853,-0.244620293,0.46775407,0.327024978,0.243150049,0.155137296,-0.378655751,0.32266338,0.011890811,-0.030621628,-0.368818745,-0.021471988,-0.405685539,0.23432052,-0.180015048,-0.496624738,-0.347473513,-0.105855078
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_ATF6_ALPHA,0.150494945,-0.507027168,0.102387938,-0.373747477,-0.365432023,-0.78994461,-0.25655368,-0.22882678,-0.067040699,0.320035666,-0.58830571,0.304957697,0.357122348,0.481297517,0.37524774,0.351237614,0.47466011,-0.655969428,-0.267859171,0.33541151,0.018950019,0.689005534,0.506285688,0.457229917,0.504661584,0.020295015,-0.229097957,-0.288424549,0.523608495,0.383299111,0.391320245,0.158920244,0.341573875,-0.531244227,0.270109406,-0.27262031,0.029848302,-0.166410473,-0.079981248,-0.37443689,-0.416519559,-0.353929287,-0.514724864,0.036221994,0.402676771,-0.568163295,-0.539119729,-0.385269732,-0.676625807,-0.300528982,-0.064863781,-0.674404426,-0.546876391,0.045229613
REACTOME_PROSTANOID_LIGAND_RECEPTORS,-0.460333346,-0.218871701,-0.053206327,-0.312100156,0.578711404,0.205896064,-0.002628295,0.046966508,0.128102877,-0.090025664,0.217278393,0.525550194,0.321342328,-0.427911129,-0.513524892,0.378873736,0.168243927,-0.369153682,-0.062425374,0.437027984,-0.61018582,-0.511003229,-0.268155183,-0.316935927,-0.34553057,-0.163117413,-0.685773541,-0.543694742,-0.285917607,-0.33161332,0.368512237,-0.572565836,-0.276923314,-0.131443751,-0.186351271,-0.440061275,-0.600569563,0.357832545,0.384569448,0.361600192,0.425864064,-0.131526849,0.211100836,0.09847931,0.303968684,0.455989527,-0.515908194,0.097352934,0.410460139,0.752309953,0.027648631,0.047465103,0.336313684,0.416124924
REACTOME_OPSINS,-0.48978473,-0.684600323,-0.223281347,-0.490636433,0.043920977,-0.371913398,0.213949175,-0.13058804,-0.699608795,-0.412147961,-0.71151766,0.480306,0.614661347,-0.639449927,0.124137904,-0.00069395,0.018762532,-0.02165305,0.296373824,0.664897557,0.492570847,-0.274141141,0.565298686,0.384298252,0.295294046,0.131822966,0.00913564,0.271763785,0.07081625,0.638407066,0.209413062,0.164377725,0.545290385,0.580091291,0.230116277,-0.004853615,0.319549888,-0.570144397,-0.524915184,-0.098230596,-0.177234224,-0.332443051,-0.10397975,-0.666408709,-0.340631058,0.13724493,0.277842131,-0.513599882,0.549097362,-0.084288113,0.495867581,0.631204748,0.173813437,0.030374417
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_,0.333628071,0.299139829,0.472612511,0.005658522,0.019146937,-0.436937264,-0.137189782,0.411280857,0.495994507,0.299302538,-0.131729994,-0.041383189,-0.689456878,-0.098813029,0.015377131,0.531982194,-0.557198499,0.117468324,-0.71845536,-0.442725426,0.142323345,-0.205897072,-0.132741184,0.261047957,-0.020323998,-0.262680771,0.039448799,-0.24723932,-0.175428798,-0.265239477,-0.45108905,-0.084454792,-0.382856059,-0.755290639,-0.06072751,-0.04559726,-0.187562373,0.145377558,0.419933248,0.315700422,0.362623838,0.499291326,0.082312332,0.257892203,-0.155260167,-0.294741888,0.291370517,0.191299351,-0.64534954,0.3193717,0.209936248,-0.709903945,0.232684988,0.295835451
REACTOME_MRNA_3_END_PROCESSING,0.612040302,0.318905963,0.390606587,-0.433619539,-0.168450098,-0.464419187,-0.659849288,0.170652132,0.414960435,0.12841478,0.213439996,0.107802036,-0.66157951,0.073804579,0.004325759,0.279888496,-0.673324695,0.05950112,-0.683188619,-0.476003037,-0.172014424,0.1487241,-0.289467781,0.235285442,-0.330707353,-0.08684669,0.143749052,-0.199989158,-0.186673552,0.179021582,-0.452181617,-0.331893241,-0.287361921,-0.679029993,0.42231806,0.144946686,-0.375540839,0.100782563,0.523353646,0.264937879,0.212976575,0.606845885,-0.237609795,0.297559172,0.270866953,-0.385542019,0.209742442,0.469206813,-0.606768861,0.517808937,0.212872136,-0.816954656,0.449913227,0.472596929
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,0.204011254,-0.139459767,-0.061386516,0.021499088,0.432405517,-0.480315443,-0.151205312,-0.028022411,0.108451923,0.376888879,-0.339030638,0.274465253,-0.533957354,0.10622665,-0.160320632,0.559893065,-0.216943632,0.038616244,0.121327222,0.342579859,0.216197976,-0.227112728,0.130264494,0.443001537,0.426573591,0.376266525,0.376540722,0.289543879,-0.283522002,-0.267731014,-0.332909837,0.507432086,0.295371939,-0.711366153,0.207511161,0.054822312,0.359293491,-0.262728839,-0.152943331,-0.540025313,-0.279314656,-0.182272622,0.283167331,-0.478461677,-0.516093704,-0.600818275,-0.187026203,-0.401219426,-0.635400349,-0.060680144,0.092501203,-0.643875587,0.294291706,0.002363655
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,0.691768956,0.677319909,0.210123075,0.51697356,-0.058281836,0.440244695,0.194293711,0.488890012,0.698866994,0.463895591,-0.107022404,-0.374802493,-0.488192256,0.386470539,-0.623015066,-0.443554452,-0.565747007,-0.552896096,-0.70698277,-0.809605983,-0.545359075,0.147178711,-0.684824512,-0.79689888,-0.767531197,-0.742639649,-0.730781864,-0.711929345,-0.388938754,0.457771323,-0.395657907,-0.806582837,-0.79747888,-0.627992442,-0.118276215,-0.462314972,-0.757425298,0.685409898,0.562089197,0.561937093,0.654674905,0.736451082,0.675473443,0.631390476,0.709371763,0.379352806,0.62915423,0.657830563,0.403695076,0.574336516,0.248518206,-0.555179336,0.427637857,0.173694896
REACTOME_ELONGATION_ARREST_AND_RECOVERY,0.189957333,0.205987954,0.429043707,-0.010562146,-0.078147711,-0.411438136,-0.190240545,0.369502503,0.552639806,0.152117807,-0.166885089,-0.187019501,-0.686285524,0.005287419,-0.146205479,0.524750517,-0.592122536,0.285112714,-0.711718575,-0.286262029,0.356664591,-0.241405601,-0.228337083,0.252747255,-0.038240695,-0.236409847,0.117083189,-0.229249351,-0.232573065,-0.202282547,-0.512368476,0.2110491,-0.262392811,-0.775354143,-0.044381953,-0.213157084,-0.182364299,0.143567377,0.496424739,0.308909199,0.373037831,0.471384982,0.056197664,0.308957699,-0.14308803,-0.227905063,0.179386745,-0.006955818,-0.650246703,0.260458571,0.175776303,-0.700313401,0.17978335,0.27790361
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,-0.063269845,-0.155728117,0.038318505,-0.19135399,0.013986096,-0.133466264,-0.25033501,-0.026302486,0.134428556,-0.114735403,-0.009475824,0.08939891,0.0547507,0.012749937,-0.035516292,-0.082182577,0.075790352,-0.04943562,0.0706531,0.076084474,-0.073280801,0.018926472,-0.051492898,-0.193046753,0.013343151,0.034923181,-0.18276156,-0.062793454,0.0268589,0.005901775,-0.135303731,-0.032666786,0.118672959,-0.310359103,-0.032526269,0.003748533,-0.051907668,-0.137588767,0.071579123,0.105281029,0.048712674,0.066038819,-0.074362727,-0.041574378,0.083692051,-0.051751808,-0.183959891,-0.059278245,-0.329505274,-0.038101137,0.1166916,-0.129063199,0.181479997,0.070976446
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1,-0.405441426,-0.013647775,0.212116912,0.08948049,-0.0192677,-0.16801724,-0.141833198,0.166129446,-0.1443441,0.313062379,-0.30540049,0.163802923,-0.05483876,0.240544844,0.063172164,0.438772779,0.013819431,-0.226087778,-0.358018304,0.070175333,0.159207612,-0.133474828,-0.026714415,0.36697245,0.141309734,0.15002983,0.131151158,0.115309589,-0.329638206,-0.338929365,-0.124419941,0.432172724,0.154720257,-0.210431345,0.003982028,0.338287327,-0.056163582,-0.120936633,-0.079054155,0.116110142,-0.197121556,-0.412616423,-0.285449245,-0.018784592,-0.275489812,-0.154520408,-0.217993718,0.230496944,-0.335658904,0.03166176,0.280519137,-0.157004954,0.19533501,0.020321346
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA,-0.206186459,0.171738079,0.436548575,0.32244865,0.053713519,-0.097295409,0.01600172,0.214620202,-0.109353388,0.21877781,-0.128467148,0.057805592,-0.020250758,0.317338692,-0.108095558,0.42321356,-0.106390705,-0.331236408,-0.40671022,0.041342785,0.280159249,-0.190871915,0.02393843,0.174592836,0.101555544,0.239264415,-0.089590267,-0.080080614,-0.138333899,-0.427646422,-0.056166669,0.357923926,-0.077382844,-0.336210519,-0.387964496,0.148287347,-0.236154221,-0.036852065,-0.190988292,-0.084957341,-0.255117,-0.446564624,-0.171273422,-0.183371615,-0.242187127,-0.043004921,0.030996797,0.117416558,-0.321656589,0.291034068,0.342215609,-0.283082229,0.296817091,0.146728143
REACTOME_CD28_CO_STIMULATION,-0.175172771,0.02192199,0.19779389,-0.447006023,-0.051212794,0.002591263,-0.45722419,-0.060423939,0.17409924,0.15156798,0.031945569,0.077246036,-0.161816185,-0.35622005,0.2291582,0.201137006,0.024924464,0.255776124,-0.532675277,-0.275269688,-0.037532438,-0.09063305,0.251804092,0.132220507,-0.015104597,0.113821457,0.260393631,0.199898877,0.01279012,-0.214171176,-0.060186558,0.340541825,0.145805082,-0.540853327,0.103529668,0.35739949,0.228761419,-0.300141646,1.41E-05,0.355422682,0.10984038,0.151528823,-0.356038747,0.235248647,-0.252975867,-0.357106899,-0.134722587,0.101473061,-0.332288321,-0.293566956,0.069825947,-0.527986315,0.058066786,-0.127351147
REACTOME_GPCR_DOWNSTREAM_SIGNALING,-0.090112853,-0.160271058,-0.003909265,-0.015816422,-0.007968596,0.075205943,0.012226487,-0.105503268,-0.082690243,-0.145893963,-0.028748667,0.082106976,0.334028197,-0.055851984,0.127619328,-0.10649981,0.223091267,0.041769431,0.220004151,0.133719063,-0.0745697,-0.077310746,0.023949906,-0.009456287,-0.053817027,0.192205952,-0.052673504,-0.005074678,0.048505639,-0.043833826,0.103719854,0.0734862,0.194760785,0.258065863,-0.128493657,0.023298697,0.006762268,-0.026087,-0.10592424,-0.014889845,-0.050380642,-0.074313307,-0.036453026,0.015895216,0.015249395,0.076734879,-0.18394256,-0.006410746,0.221414864,-0.196121305,-0.073499381,0.285051986,-0.071350937,-0.083686119
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN,-0.030036868,-0.306943922,-0.273102526,0.253925952,0.234084754,-0.33917027,0.591770836,-0.076914164,0.127155011,0.333882531,-0.259945082,0.182345559,0.191130801,-0.231878145,0.190722351,0.260974454,-0.178203037,-0.610350033,0.045729022,-0.001016546,-0.343311526,0.59965309,-0.194779724,0.129445921,-0.175421339,0.072672954,-0.264296214,-0.377695052,-0.334863183,-0.468368623,0.326283797,0.18647847,0.090160574,-0.281619895,0.435312595,-0.462165049,0.030269064,0.37566682,0.020698197,-0.166829953,0.226807985,0.102488148,0.348095234,-0.067167104,0.256584177,0.017173442,-0.336495118,-0.465255653,-0.458978097,-0.435743713,0.120791589,-0.251245355,0.057185942,-0.042306231
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,-0.099972276,-0.352155799,-0.269109746,-0.022728113,0.48453547,0.253038829,-0.273775301,-0.304557849,-0.06328255,-0.297897354,0.403713808,0.438935472,0.407846165,-0.391916958,0.243858526,0.019184577,0.135496275,0.117526504,0.383196733,0.291829885,-0.340968945,-0.030956981,0.353944841,0.128085174,0.068672027,-0.010919429,0.057942082,-0.060650938,-0.159313955,-0.259702714,-0.356275283,0.430701365,0.30287711,-0.339772154,-0.021762961,0.377670533,0.035126768,-0.44069946,-0.293282662,0.043589853,-0.157884444,-0.227358907,-0.491820299,-0.314958878,0.057096514,-0.305385396,-0.404976447,0.056067358,-0.265101601,-0.116858229,0.082946682,-0.151739977,0.054571695,0.165560754
REACTOME_CRMPS_IN_SEMA3A_SIGNALING,-0.153208242,-0.275479845,0.339899081,-0.311685816,0.061384279,-0.029826765,-0.648159958,-0.139575035,-0.340418833,-0.02764349,-0.260843211,0.177416916,-0.107292359,0.251872025,0.143596781,-0.474592033,-0.336829498,0.593041708,-0.469413623,-0.109029085,0.025552583,0.042114437,0.377432327,-0.10750336,0.009738399,0.213141608,-0.064820567,0.204783291,-0.335550048,-0.086631822,-0.161898596,-2.12E-05,0.230849598,-0.524642029,-0.274790809,0.405104248,-0.315156094,0.178801084,-0.280805579,-0.271597321,-0.403253844,-0.101522987,-0.020488913,0.480413551,0.131948928,-0.167852398,-0.329054111,0.476988884,-0.020988324,-0.229171762,-0.341776755,-0.033640793,0.146856498,0.603462146
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,0.072067392,-0.583905191,0.033324456,-0.523618277,-0.261157951,-0.354898066,-0.541637439,-0.49862675,-0.014045639,-0.091014201,0.082807935,0.719532222,0.413878191,0.503049601,0.309317617,-0.377274174,0.109848264,0.30498781,-0.04336753,0.221649974,0.04283289,-0.022767403,0.41801894,-0.144456931,0.048490326,0.027015548,-0.147094052,0.277679558,-0.449944108,0.125583065,0.385937133,0.3470481,0.602616269,-0.242879974,-0.374185677,0.429713859,0.071751071,-0.214345149,-0.285278283,-0.203055733,-0.275376251,-0.079131677,-0.340061556,-0.252633855,0.013010655,-0.194565214,-0.419933013,-0.176045722,-0.355738924,-0.200103788,-0.386375572,0.063563198,0.112907024,0.140482635
REACTOME_ACTIVATION_OF_RAC,0.042826812,-0.433262658,0.367542148,-0.581182918,0.104892409,0.120628514,-0.480966931,0.001721213,-0.179969563,0.306491689,0.037784868,0.034410358,-0.093511625,-0.245063263,0.158298954,0.327725023,0.105021192,0.625472295,-0.44317198,0.164972913,-0.06564401,0.220263915,0.423265692,0.540896,0.226006739,-0.008996156,0.304889887,0.383454001,0.137495985,-0.541597832,-0.1184991,0.443421218,0.214199118,-0.613781941,-0.314305936,0.555890105,0.357475538,-0.485608416,-0.548970501,-0.058457421,-0.271247085,-0.361484611,-0.478459593,-0.385836188,-0.398125654,-0.590992075,-0.027958293,0.091864827,-0.353281218,-0.08144828,0.008818513,-0.518429914,0.084979224,0.490450273
REACTOME_PURINE_SALVAGE,0.659120876,0.461405556,0.212325858,0.465765675,-0.13960935,0.209272204,0.318442373,0.449138599,0.576787264,0.41782833,0.306321873,-0.103142284,-0.689283702,0.21574025,-0.575897472,0.210208031,-0.635681425,-0.12845804,-0.732221833,-0.580084993,0.247752201,0.284805847,-0.59710318,-0.132263008,-0.660862707,-0.18337701,-0.373153227,-0.584314853,-0.447389484,0.303178922,-0.348594659,0.133516431,-0.677946273,-0.587063238,-0.152855806,-0.466001502,-0.627680412,0.507720182,0.213744952,0.237404407,0.440734678,0.518481255,0.597464149,0.476404112,0.093152367,0.410053814,0.031066551,0.112906119,-0.284208788,0.209357902,-0.169345593,-0.725775885,0.242632866,-0.175970424
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,-0.128809341,-0.182162431,-0.052750559,0.157500416,0.041520281,-0.053247181,0.070163144,-0.138932662,-0.048099063,-0.001866606,-0.051838259,-0.033829738,0.321010294,0.016758002,0.010874533,-0.139581029,0.282218165,-0.026468723,0.175855097,0.123331387,-0.095719371,-0.122370365,-0.033833803,-0.063056544,-0.134397037,0.196439632,-0.070128332,-0.08009679,0.048532021,-0.037766018,0.123104132,0.071377783,0.039379583,0.225629213,-0.185819385,-0.033816259,-0.040397692,0.032320646,-0.141622235,0.021238804,-0.053974584,-0.220228977,0.06080538,-0.091390392,0.029164126,0.156601134,-0.052497433,-0.012854299,0.209891422,-0.304980547,-0.124327707,0.321991773,0.002627866,-0.096026103
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,-0.350831954,-0.444879656,0.4875647,-0.477960712,0.302413685,0.177246725,-0.677569115,-0.104761836,-0.129421224,-0.166127708,-0.283307828,0.220257179,-0.058151706,-0.201355837,0.24369308,-0.304091827,0.049364976,0.570850341,-0.586690575,0.189858686,0.284487977,0.165901454,0.543602022,0.316249883,0.202235861,0.018836967,0.023900737,-0.052862288,-0.204133139,-0.227337554,-0.242909322,-0.019689913,0.405627428,-0.614020089,-0.267880444,0.549992842,0.155874171,-0.24456935,-0.249346106,-0.116566974,-0.108820085,-0.054204552,-0.498092331,0.218125129,0.058035409,-0.578120638,-0.060552679,0.56673552,-0.41779086,0.021271215,-0.107203375,-0.381542201,0.000484813,0.467665768
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY,-0.290017392,-0.101424009,0.009680897,-0.293978257,0.135629233,-0.176689978,-0.133261158,-0.077901425,0.123828875,-0.042242285,-0.239499808,0.539883377,-0.179434715,-0.228367265,0.30604233,0.388749931,0.226001157,0.180787094,-0.540091112,-0.080277409,0.136777121,0.35228532,0.225535275,0.209231024,-0.160723722,0.278199311,0.356294919,0.259089288,-0.003461382,0.109022135,-0.074948,0.284018389,0.263410948,-0.383420068,-0.037270039,0.424692761,0.199874549,-0.28117246,-0.295215496,-0.047455032,-0.178723354,-0.303454389,-0.200159725,0.24648157,-0.355945698,-0.356761859,-0.318006042,-0.433369442,0.119796274,-0.578569333,-0.354123348,-0.121416965,-0.223830239,-0.117225077
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,-0.374078127,-0.432549519,0.060321926,-0.37334209,0.050511795,-0.230408944,-0.351184314,-0.251945074,0.035052403,0.413647264,-0.260846401,0.025403219,0.043237647,-0.355534603,0.277846736,0.432698587,0.513247325,0.103303148,-0.10737921,0.307784613,0.439329549,0.180310182,0.395328528,0.612021549,0.438092659,0.186175581,0.378061653,0.291435223,0.239944913,-0.477178173,-0.18571765,0.509563068,0.498333216,-0.484401788,0.347610276,0.481698383,0.426608026,-0.56519703,-0.419890743,-0.114306543,-0.20825604,-0.253973896,-0.451256159,-0.416728267,-0.478282674,-0.572552095,-0.416989304,-0.196695333,-0.493154637,-0.19266639,-0.171845039,-0.322895729,-0.348001837,-0.171648234
REACTOME_SEMAPHORIN_INTERACTIONS,-0.207771356,-0.4038568,0.210145281,-0.410215276,0.094695901,-0.241224128,-0.51348587,-0.178056704,-0.07009284,0.262676828,-0.208335462,0.302359794,0.086846208,-0.014862843,0.287193899,-0.002231374,0.135584287,0.323597114,-0.296371915,0.136054084,0.255422722,0.102468892,0.381621401,0.370236659,0.323932033,0.152987421,0.191369551,0.278155163,-0.092015753,-0.349510133,-0.028243155,0.373341667,0.473131862,-0.453438488,0.028147821,0.462343122,0.239036028,-0.371787976,-0.383379222,-0.167136415,-0.272363011,-0.146059601,-0.415107273,-0.201679697,-0.275743852,-0.488958971,-0.3268761,0.024175398,-0.413252643,-0.059447661,-0.276152493,-0.227765395,-0.017782945,0.242858349
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE,-0.327584211,-0.462817774,0.09396563,-0.456642433,0.074754261,-0.287930221,-0.435028604,-0.281184884,0.215705263,0.408648113,-0.278666003,0.077488807,-0.203878671,-0.418817143,0.209758886,0.412439824,0.433711366,0.119370054,-0.191279548,0.281272541,0.509686663,0.072985573,0.391490671,0.593970026,0.417033177,0.200829802,0.398546128,0.32701968,0.245213099,-0.503804503,-0.249784468,0.486278641,0.452898445,-0.512410751,0.355172462,0.500815501,0.422908161,-0.578314019,-0.365083362,-0.067236892,-0.168894935,-0.023839821,-0.433643067,-0.393343592,-0.445015266,-0.550406108,-0.399858409,-0.23086365,-0.504833328,-0.125107151,-0.28723691,-0.427370419,-0.340890624,-0.077659408
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION,-0.694529634,-0.544041607,0.199429269,-0.387051672,0.089718918,-0.081365279,-0.626424286,-0.389715725,-0.022739722,-0.132039504,-0.399329326,0.01407979,-0.00710505,0.000464103,0.241867479,-0.135331354,0.31933103,0.540932781,-0.264626226,0.190987398,0.336616254,0.105791216,0.525133488,0.397638377,0.276245023,0.277071674,0.114054649,0.270391844,-0.338216262,-0.057866001,-0.26060495,0.19216097,0.620257687,-0.366175171,-0.325472749,0.615678193,0.206815312,-0.497940965,-0.230938528,0.026305702,-0.114570756,0.131625317,-0.458791714,0.046866018,-0.197988698,-0.532761448,-0.454648232,0.383208616,-0.305437953,-0.289247799,-0.268223363,-0.039700766,-0.125195801,0.286051006
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,-0.198089639,-0.023785738,0.311930212,-0.2595448,0.097564083,-0.399636353,-0.340453763,0.050538474,0.352431997,0.412793205,-0.303479503,0.268521044,-0.405946048,-0.237978685,0.142820446,0.460799102,-0.170210814,0.291110151,-0.495508286,0.053399268,0.490326721,0.041830134,0.354079599,0.3872574,0.097024565,-0.006468076,0.182469112,-0.348734747,-0.022887008,-0.259128314,-0.313110488,0.411435272,0.102517955,-0.732564354,0.027826695,-0.047674618,-0.001219508,-0.370529514,0.065501029,0.13459777,0.320487483,0.325789714,-0.058053927,-0.254190974,-0.486381301,-0.363012263,-0.320112753,0.01982774,-0.675572369,-0.117429137,-0.18869472,-0.584180806,0.115964219,0.165042267
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA,-0.274512937,0.162979876,0.407085664,0.089815987,0.062939275,-0.027101381,-0.214533273,0.144678597,-0.104383101,0.282064124,-0.234803022,0.082414632,-0.074971401,0.068862016,0.069280182,0.098532502,0.082737251,-0.06461373,-0.434690767,-0.21960311,0.319350802,-0.116761257,-0.103666784,0.200377104,-0.01622246,0.141261497,0.059454465,0.029535361,-0.078567442,-0.149418566,-0.065635764,0.279838317,-0.14761017,-0.464340238,-0.302801515,0.005064749,-0.110985835,0.04085773,-0.079080416,0.283350931,0.000341494,-0.128606763,-0.215026612,0.039852815,-0.261595358,-0.057216675,-0.158337297,0.158802509,-0.292299891,-0.041013136,0.300996864,-0.226830476,-0.069229576,0.045141684
